   232.3112       224.7952    
   231.8468       224.3879    
   26.28568      0.8271368       56.49654       20.51534       75.35617    
   21.14736       63.66170       84.15987       90.39475       16.31655    
   10.35312       60.42588       85.69421       85.11025       99.79021    
   58.43666       85.25536       89.32215       91.78455       86.64834    
   32.62513       22.42501       18.02489       33.41236       79.59401    
   66.11708       39.15700       4.716024       76.59250       64.00465    
   53.56632       70.37447       23.72854       60.28732       31.96611    
   32.00867       57.49679       72.81656       98.23302       44.19862    
   86.72146       33.75058       7.040649       17.59121       40.53008    
   52.34412       63.64261       28.88431       79.69835       94.09718    
   86.22245       11.84281       68.42818       9.004370       36.34999    
   33.00144       5.310063       53.84930       2.914106       35.99530    
   65.19581       75.40147       14.24178       15.12486       52.11745    
   14.53914       91.85617       59.25069       36.23572       5.152314    
   58.23106       52.48676       80.54492       80.83132       54.17296    
   7.578922       17.07209       48.27797       60.77779       70.00749    
   95.09721       16.88791       91.61215       54.95810       81.54385    
   30.02795       33.03043       80.17174       7.729968       40.66425    
   70.69036       78.30628       32.55544       79.56956       6.777872    
   25.49942       88.38618       36.87605       61.09389       6.891180    
   88.69202       22.69806       10.88464       5.104805       14.84776    
   82.50510       16.25946       17.35574       37.83067       48.07869    
   71.63601       62.69564       16.25110       94.69181       11.21644    
   78.74615       36.69962       76.59524       89.42551       87.26165    
   15.01222       13.68373       52.00836       13.34571       71.29947    
   20.79008       66.22604       17.48977       3.634800       1.807860    
   32.94148       97.80679       80.43938       32.71783       60.72476    
   58.24141       93.76358       16.48450       30.03045       54.20109    
   92.43038       50.64807       58.05054       76.97829       40.11103    
   70.22173       40.80728       23.76396       78.89188       77.09959    
   71.61374       62.28295       38.50518       95.27940       25.90773    
   39.34144       29.35337       38.88361       21.34585       70.69041    
   45.24818       52.00253       64.76357       81.84568       43.07351    
   13.90181       48.27421       44.08126       41.97130       12.64692    
   68.27091       11.46484       73.43009       56.70064       49.53068    
   40.56536       59.40202       24.68993       5.177666       92.92918    
   5.115072       9.139887       70.37856       84.56976       16.49051    
   83.45448       95.73437       49.54727       40.03529       4.948920    
   28.69164       75.62077       9.060098       94.64606       39.72978    
   66.85180       61.80875       90.00275       40.10055       3.925161    
   14.87019       56.26117       67.11661       82.95140       81.46506    
   1.760581       88.00362       92.68763       87.73404       91.39271    
   2.188935       89.55383       3.011167       17.09335       67.87724    
   80.80026       56.07239       4.707549       36.79929       10.37496    
   47.80817       39.20301       5.423334       69.39584       24.53353    
   99.10342       11.28077       48.58778       36.98677       18.69271    
   63.48562       91.19743       14.75655       78.07968       79.02379    
   59.19658       84.21725       78.98602       31.74975       15.50985    
   99.04150       69.46281       42.81454       83.09734       66.13548    
   31.41311       70.01237       38.73140       25.28713       14.88624    
   34.48914       91.57864       71.26007      0.9639114       17.56354    
   94.99263      0.9242268       39.01025       49.92488       30.21505    
   54.47887       89.14371       64.56863       16.83222       80.36205    
   72.42500       63.66528       89.87083       17.76649       38.54568    
   14.77708       12.46163       34.86708       12.73847       3.511247    
   57.70804       47.33917       71.01520       75.24313       63.40576    
   14.35766       24.44111       26.24348       2.294400       67.62643    
   66.68684       63.41956       61.25291       44.24296       8.391611    
   78.07716       75.14149       34.43625       50.25220       96.08894    
   29.07855       48.22387       39.15606       92.49030       84.73129    
   92.68278       81.68484       56.26727       80.30591       87.45878    
   96.29694       98.95474       38.52951       96.70699       41.68319    
   12.85482       90.34984       11.04281       84.18435       75.79309    
   60.83324       9.344172       95.56807       62.16695       84.18563    
   89.94524       55.58223       22.66918       16.10198       57.55164    
   84.39220       30.69316       91.95747       31.04965       12.60672    
   8.690289       19.69880       27.68805       73.22868       87.93164    
   55.89302       75.69250       91.90984       73.16984       3.532556    
   7.475827       53.98813       54.13390       80.17832       49.50369    
   77.70010       6.907624       70.30412       18.50494       26.27216    
   33.81679       89.35739       40.02137       13.83163       74.36064    
   22.64118       23.08399       3.228768       21.59405       63.46368    
  0.5196689       2.860433       95.79221       89.86575       7.140925    
   38.91089       26.66297       3.989200       51.71317       1.159097    
   35.55014       61.86050       47.86777       82.03352       61.62347    
   74.94320       71.85972       75.54133       93.66434       39.13242    
   96.35132       92.95538       99.01681       62.40637       92.64201    
   50.66822       15.15978       48.62370       7.094782       19.66883    
   42.43090       28.07304       71.13904       88.99128       63.04051    
   50.92310       19.73305      0.7133306       72.79904       41.74540    
   43.97952       59.02687       89.14047       15.35775       11.57128    
   61.61217       23.68073       68.35826       25.13565       44.88135    
   9.372296       27.31978       52.30611       74.59075       18.09273    
   64.11281       66.03913       56.68371       62.90015       55.51997    
   89.30895       71.91753       78.36089       59.11720       20.48027    
   35.29240       17.19842       18.55018       10.98763       22.18591    
   91.65083       32.33422       66.71136       27.14397       80.94755    
   5.052177       42.37907       94.33963       51.93006       69.82510    
   40.24084       77.82818       97.49483       76.91414       89.86120    
   10.76051       44.97154       24.09904       36.74714       38.03727    
   23.43705       76.12807       34.73032       5.883130       10.39779    
   95.69681       53.14463       33.61309       77.06239       69.49746    
   33.47903       77.79839       13.49125       53.45122       17.01651    
   28.87394       18.79130       77.28413       5.989772       16.12983    
   47.36161       48.72557       2.383247       79.98984       59.53303    
   29.32780       93.57139       28.41640       78.35048       13.84252    
   14.37316       60.51214       64.77031       78.72247       22.45078    
   58.88396       71.69707       63.46783       26.90195       91.92085    
   59.74052       36.46840       30.36889       39.78417       26.34534    
   50.39775       85.26738       60.03075       23.89601       15.65679    
   35.06651       72.77624      0.5424938       15.65523       7.884777    
   68.40160       61.15710       14.47584       77.73937       51.89235    
   69.82703       74.02292       42.11520       5.305612       18.02663    
   70.07301       86.44282       38.90530       3.943720       80.80504    
   64.86576       92.76878       2.850069       82.13528       47.19058    
   99.69890       51.88199       53.01098       77.29691       87.20293    
   45.72383       26.79376       93.91584       12.30844       72.27747    
   4.961325       56.35764       92.78549       62.02291       59.06768    
   68.82578       80.20955       5.988003       11.61781       59.70140    
   60.24292       44.85726       56.62719       31.16423       82.13037    
   6.436067       63.77045       76.37928       92.48058       79.76608    
   12.65313       43.30764       54.18978       36.56605       24.68785    
   49.91953       5.890129       71.67978       52.96348       62.13418    
   57.29810       12.74750       72.59283       80.79243       67.04282    
   66.75545       46.95856       82.67879       13.52535       88.05775    
   52.84832       60.44303       68.70432       19.24174       37.39906    
   93.95811       93.18824       70.38231       37.34033       50.37506    
   92.38232       97.94289       36.83342       12.74214       17.85316    
   22.60354       49.63513       89.41853       98.35210       5.107153    
   17.00008       71.51278       45.83462       80.08881       20.18616    
   69.54539       14.93394       2.830597       51.56314       11.05858    
   96.26952       11.87000       37.99932       2.256032       14.31354    
  0.2376815       28.96436       95.32869       87.57075       36.70962    
   60.69650       70.89406       42.32656       72.39236       92.88792    
   61.08769       18.05587       43.20987       13.97669       63.88236    
   71.74109       87.62022       28.74712       3.195710       29.64641    
   84.50685       73.18862       48.35138       54.33727       23.20083    
   10.67159       36.24819       60.49259       64.59195       78.75411    
   48.11554       52.33455       1.740664       21.77381       62.10862    
   46.03930       91.41988       66.14269       75.65627       46.88896    
   87.11007       39.36105       69.10622       91.86288       88.73085    
   77.95098       39.66219       76.92773       22.51434       59.29350    
   66.26540       31.91464       71.94643       97.06934       24.02357    
   85.71233       94.48701      0.8660914       72.88155       43.91114    
   55.27160       6.675231       56.80877       62.47481       39.18629    
   98.00552       74.06544       82.00641       39.85104       62.34487    
   36.24411       55.39920       24.49367       11.23929       13.91578    
  1.1357425E+07  1.1335713E+07  1.1600579E+07  1.1797326E+07  1.1978197E+07
  1.1636301E+07  1.1825891E+07  1.1554160E+07  1.1554898E+07  1.1875322E+07
  1.2097428E+07  1.1763365E+07  1.1446446E+07  1.1575954E+07  1.1351136E+07
  1.1401028E+07  1.0428319E+07  1.1574979E+07  1.1308145E+07  1.0857088E+07
  1.1101272E+07  1.1069508E+07  1.1493470E+07  1.1754796E+07  1.1187622E+07
  1.1558610E+07  1.0862866E+07  1.1182706E+07  1.1511710E+07  1.1221363E+07
  1.0092540E+07  1.2516836E+07  1.1806739E+07  1.2267353E+07  1.1294328E+07
  1.1700271E+07  1.0635444E+07  1.0941729E+07  1.1380887E+07  1.2059180E+07
  1.1275960E+07  1.1186801E+07  1.1498999E+07  1.1326310E+07  1.0674564E+07
  1.0459094E+07  1.1078506E+07  1.1247330E+07  1.1756537E+07  1.1153918E+07
  1.0764424E+07  1.1200751E+07  1.1346405E+07  1.1720723E+07  1.1582446E+07
  1.1264742E+07  1.0732739E+07  1.1324120E+07  1.1250374E+07  1.1128535E+07
  1.1398685E+07  1.0505113E+07  1.1498758E+07  1.1175623E+07  1.1801621E+07
  1.1611427E+07  1.1693093E+07  1.1705240E+07  1.0850953E+07  1.1538726E+07
  1.2251341E+07  1.0219620E+07  1.1384027E+07  1.1264150E+07  1.1355441E+07
  1.1546619E+07  1.1995005E+07  1.0830130E+07  1.0898813E+07  1.1825702E+07
  1.1968728E+07  1.0262152E+07  1.1075473E+07  1.2228966E+07  1.1222980E+07
  1.0882565E+07  1.1958014E+07  1.2030992E+07  1.1350712E+07  1.2087528E+07
  1.1717743E+07  1.0662329E+07  1.1243563E+07  1.1820739E+07  1.1070050E+07
  1.1196324E+07  1.1258836E+07  1.1451666E+07  1.2140935E+07  1.1885413E+07
  1.1973542E+07  1.1238329E+07  1.2491708E+07  1.0657614E+07  1.0776191E+07
  1.1825711E+07  1.1328016E+07  1.1315886E+07  1.0954310E+07  1.1431092E+07
  1.0265234E+07  1.1580458E+07  1.0995097E+07  1.1576295E+07  1.1497399E+07
  1.1632354E+07  1.1485486E+07  1.1395684E+07  1.1621216E+07  1.2598841E+07
  1.1101329E+07  1.0778057E+07  1.2194081E+07  1.0680168E+07  1.1867964E+07
  1.1690318E+07  1.0916688E+07  1.2158456E+07  1.0851249E+07  1.1594188E+07
  1.2405074E+07  1.1038532E+07  1.1361341E+07  1.0571153E+07  1.0862306E+07
  1.2282689E+07  1.1261654E+07  1.1784356E+07  1.1098085E+07  1.1422653E+07
  1.1628718E+07  1.1963801E+07  1.2059467E+07  1.0641509E+07  1.2138510E+07
  1.0627829E+07  1.2122529E+07  1.1741098E+07  1.1861632E+07  1.1675933E+07
  1.1440814E+07  1.1097492E+07  1.0680021E+07  1.1067152E+07  1.1073099E+07
  1.0667943E+07  1.1551185E+07  1.2073998E+07  1.1472447E+07  1.1036324E+07
  1.1201903E+07  1.0925654E+07  1.1753619E+07  1.1317142E+07  1.1419934E+07
  1.1324043E+07  1.1494626E+07  1.0429149E+07  1.1155986E+07  1.1787263E+07
  1.2279456E+07  1.0985972E+07  1.1022624E+07  1.2083913E+07  1.1134931E+07
  1.1043257E+07  1.0658353E+07  1.1792219E+07  1.0676718E+07  1.1913304E+07
  1.1369711E+07  1.1725281E+07  1.1276125E+07  1.0459358E+07  1.1347685E+07
  1.1050650E+07  1.1592562E+07  1.1765464E+07  1.0707611E+07  1.1913179E+07
  1.1348425E+07  1.1300235E+07  1.1581784E+07  1.1304574E+07  1.2102470E+07
  1.2469491E+07  1.1396939E+07  1.1295420E+07  1.1121812E+07  1.1692736E+07
  1.1139865E+07  1.1429026E+07  1.1671593E+07  1.1778649E+07  1.1880187E+07
  1.1292759E+07  1.0971053E+07  1.1656842E+07  1.1232709E+07  1.1128584E+07
  1.1401083E+07  1.0712001E+07  1.2532363E+07  1.1410067E+07  1.1479570E+07
  1.2165313E+07  1.0791692E+07  1.1137650E+07  1.1042248E+07  1.1469521E+07
  1.1391080E+07  1.2500085E+07  1.1482700E+07  1.0773358E+07  1.1443019E+07
  1.1373564E+07  1.1164062E+07  1.1612174E+07  1.0924273E+07  1.1113527E+07
  1.1604848E+07  1.2248830E+07  1.1400370E+07  1.1411086E+07  1.0945718E+07
  1.1359619E+07  1.1838684E+07  1.2170089E+07  1.1117635E+07  1.2146893E+07
  1.1357133E+07  1.1965111E+07  1.1548640E+07  1.1193932E+07  1.1033891E+07
  1.1929895E+07  1.1600948E+07  1.1689750E+07  1.0627629E+07  1.0371753E+07
  1.1730232E+07  1.1500902E+07  1.1193325E+07  1.1875796E+07  1.1885912E+07
  1.1420302E+07  1.1718581E+07  1.1447186E+07  1.1278417E+07  1.1332766E+07
  1.1698219E+07  1.1818488E+07  1.0863305E+07  1.0897440E+07  1.1626830E+07
  1.1507912E+07  1.2131459E+07  1.1212344E+07  1.0934472E+07  1.1222277E+07
  1.1440506E+07  1.1651325E+07  1.0878799E+07  1.0698499E+07  1.1237586E+07
  1.1644558E+07  1.0415785E+07  1.1486811E+07  1.1584363E+07  1.1124084E+07
  1.1079496E+07  1.1766480E+07  1.1725040E+07  1.1185648E+07  1.1265756E+07
  1.0526617E+07  1.1214984E+07  1.0510792E+07  1.1221766E+07  1.1272887E+07
  1.1193678E+07  1.1337452E+07  1.1849803E+07  1.1759994E+07  1.0819113E+07
  1.1598876E+07  1.1591003E+07  1.0902408E+07  1.1172098E+07  1.0385445E+07
  1.1219477E+07  1.0069923E+07  1.1730609E+07  1.0222057E+07  1.0802879E+07
  1.2052370E+07  1.0645296E+07  1.1960841E+07  1.0856281E+07  1.1884481E+07
  1.1398511E+07  1.0565758E+07  1.1575397E+07  1.1461125E+07  1.0794135E+07
  1.1024990E+07  1.1807785E+07  1.1400401E+07  1.1847044E+07  1.1679909E+07
  1.1557980E+07  1.2384546E+07  1.1273812E+07  1.1543042E+07  1.0754654E+07
  1.1792059E+07  1.1437550E+07  1.1760330E+07  1.0539129E+07  1.1930819E+07
  1.1393869E+07  1.0779020E+07  1.0797386E+07  1.1551415E+07  1.1856303E+07
  1.1172905E+07  1.0385468E+07  1.1137061E+07  1.0109661E+07  1.0753333E+07
  1.0985136E+07  1.0814264E+07  1.1474544E+07  1.2110788E+07  1.0758000E+07
  1.1710204E+07  1.0923578E+07  1.2103572E+07  1.2124071E+07  1.1128811E+07
  1.0375500E+07  1.0836210E+07  1.1467585E+07  1.1927627E+07  1.1997001E+07
  1.1429966E+07  1.1893429E+07  1.1933516E+07  1.2287382E+07  1.0201673E+07
  1.2205640E+07  1.2024771E+07  1.1447858E+07  1.0942086E+07  1.2226916E+07
  1.1094381E+07  1.1888737E+07  1.1375490E+07  1.1392029E+07  1.2377844E+07
  1.1027081E+07  1.1342931E+07  1.2307764E+07  1.1320248E+07  1.1926498E+07
  1.1708047E+07  1.1644132E+07  1.1196118E+07  1.0910407E+07  1.1009607E+07
  1.1121010E+07  1.1225169E+07  1.2634576E+07  1.1776241E+07  1.1356681E+07
  1.1412483E+07  1.1111039E+07  1.0509912E+07  1.1517218E+07  1.1312859E+07
  1.1794196E+07  1.1471992E+07  1.1606444E+07  1.1152132E+07  1.0271689E+07
  1.1508496E+07  1.1908248E+07  1.1079033E+07  1.1739804E+07  1.0491612E+07
  1.0982161E+07  1.0940103E+07  1.1398845E+07  1.0759195E+07  1.1415764E+07
  1.1808599E+07  1.2278762E+07  1.2095030E+07  1.1128281E+07  1.1438021E+07
  1.0377319E+07  1.1851473E+07  1.1632484E+07  1.1950159E+07  1.1535186E+07
  1.1617177E+07  1.1531915E+07  1.1401830E+07  1.2484663E+07  1.1308248E+07
  1.2502664E+07  1.0806315E+07  1.1942319E+07  1.1859587E+07  1.0897195E+07
  1.1745005E+07  1.1403161E+07  1.1874594E+07  1.1731235E+07  1.2087101E+07
  1.1305589E+07  1.1643157E+07  1.0819656E+07  1.0711274E+07  1.0877813E+07
  1.2408131E+07   9590121.      1.1761777E+07  1.2345774E+07  1.1579346E+07
  1.0939834E+07  1.0533075E+07  1.1089037E+07  1.1101725E+07  1.0930598E+07
  1.0845964E+07  1.0410714E+07  1.2393414E+07  1.1567600E+07  1.0788000E+07
  1.1934722E+07  1.1094772E+07  1.1609425E+07  1.1523719E+07  1.1768163E+07
  1.1754191E+07  1.1621321E+07  1.1230720E+07  1.0582397E+07  1.1324844E+07
  1.1707876E+07  1.1735999E+07  1.1641212E+07  1.0197824E+07  1.0823913E+07
   9839511.      1.0949582E+07  1.1235854E+07  1.0142711E+07  1.0396729E+07
  1.1705349E+07  1.1254522E+07  1.1904270E+07  1.1191638E+07  1.1213724E+07
  1.1658340E+07  1.1979020E+07  1.1361040E+07  1.1580512E+07  1.1360884E+07
  1.0878188E+07  1.0946458E+07  1.1605096E+07  1.1143414E+07  1.1814994E+07
  1.1287875E+07  1.1828941E+07  1.1252198E+07  1.1497418E+07  1.1907220E+07
  1.1190514E+07  1.1257709E+07  1.1424907E+07  1.1090377E+07  1.1716783E+07
  1.0882186E+07  1.0846640E+07  1.1589791E+07  1.1174475E+07  1.0771556E+07
  1.1614642E+07  1.1528611E+07  1.0959239E+07  1.1470091E+07  1.0643228E+07
  1.1636909E+07  1.2247707E+07  1.0997448E+07  1.1726724E+07  1.1414426E+07
  1.1567182E+07  1.1104568E+07  1.0982984E+07  1.0499780E+07  1.1485335E+07
  1.1471688E+07  1.1612690E+07  1.1478995E+07  1.0965233E+07  1.1735955E+07
  1.1546781E+07  1.0925906E+07  1.1588947E+07  1.0907506E+07  1.1433630E+07
  1.1136607E+07  1.2190135E+07  1.1105049E+07  1.1093561E+07  1.1682124E+07
  1.1316221E+07  1.1762780E+07  1.1597042E+07  1.1708599E+07  1.1315661E+07
  1.0657580E+07  1.0817841E+07  1.0715338E+07  1.1023358E+07  1.1118290E+07
  1.0473046E+07  1.2375015E+07  1.1650759E+07  1.1262661E+07  1.0797508E+07
  1.1507460E+07  1.1995198E+07  1.0490643E+07  1.1603338E+07  1.1081918E+07
  1.1566960E+07  1.1828355E+07  1.0970571E+07  1.2493493E+07  1.1538021E+07
  1.1677799E+07  1.0597403E+07  1.1461166E+07  1.0723441E+07  1.1554168E+07
  1.0950189E+07  1.0270272E+07  1.0422125E+07  1.1947261E+07  1.2164052E+07
  1.2167462E+07  1.2720954E+07  1.0819604E+07  1.1604254E+07  1.1759308E+07
  1.1394075E+07  1.0816513E+07  1.1584482E+07  1.1600758E+07  1.1180210E+07
  1.1646322E+07  1.1216721E+07  1.1642141E+07  1.1966285E+07  1.1675179E+07
  1.0069269E+07  1.1125315E+07  1.1322454E+07  1.1379992E+07  1.1235522E+07
  1.0114004E+07  1.1901934E+07  1.1149639E+07  1.1693882E+07  1.1170036E+07
  1.1381358E+07  1.1433476E+07  1.1526304E+07  1.0992179E+07  1.0763236E+07
  1.1773322E+07  1.1596833E+07  1.0941635E+07  1.2415281E+07  1.2084340E+07
  1.1466677E+07  1.2241794E+07  1.0785542E+07  1.1654952E+07  1.1010639E+07
  1.0378429E+07  1.1002870E+07  1.0682046E+07  1.1624185E+07  1.0697906E+07
  1.1320975E+07  1.0707296E+07  1.1720518E+07  1.1373991E+07  1.1493785E+07
  1.0929107E+07  1.1283635E+07  1.1230175E+07  1.1454970E+07  1.0925471E+07
  1.1716511E+07  1.0933499E+07  1.1871039E+07  1.1749015E+07  1.1393112E+07
  1.1746159E+07  1.1402155E+07  1.1899791E+07  1.1179850E+07  1.1737462E+07
  1.1450742E+07  1.0983324E+07  1.1466856E+07  1.1275529E+07  1.1673581E+07
  1.1273530E+07  1.1276592E+07  1.1298585E+07  1.1150397E+07  1.1110852E+07
  1.1690539E+07  1.2288493E+07  1.1598671E+07  1.2367567E+07  1.0992785E+07
  1.1725414E+07  1.1217423E+07  1.1052027E+07  1.1180989E+07  1.1020063E+07
  1.2063742E+07  1.2168062E+07  1.1393535E+07  1.1261557E+07  1.1290971E+07
  1.1784186E+07  1.1720053E+07  1.1424598E+07  1.1232596E+07  1.1255541E+07
  1.2163878E+07  1.1475359E+07  1.1865608E+07  1.0403097E+07  1.0972064E+07
  1.1595115E+07  1.0705847E+07  1.0919449E+07  1.2221715E+07  1.3018766E+07
  1.0751038E+07  1.1212027E+07  1.1906254E+07  1.2269597E+07  1.1599438E+07
  1.1784291E+07  1.0106847E+07  1.1458118E+07  1.0915102E+07  1.1391939E+07
  1.1178732E+07  1.0925200E+07  1.2080489E+07  1.1606802E+07  1.1059743E+07
  1.1779683E+07  1.1932111E+07  1.1677073E+07  1.0746746E+07  1.2057198E+07
  1.1533974E+07  1.1620688E+07  1.1400828E+07  1.1959596E+07  1.1861099E+07
  1.1073208E+07  1.1338216E+07  1.1492583E+07  1.0954232E+07  1.0891121E+07
  1.1959380E+07  1.1237152E+07  1.0514513E+07  1.1118097E+07  1.1190009E+07
  1.1573497E+07  1.1171286E+07  1.1379565E+07  1.1827986E+07  1.0955453E+07
  1.1506544E+07  1.0865078E+07  1.0910902E+07  1.2178505E+07  1.2143905E+07
  1.2297902E+07  1.2075522E+07  1.1395583E+07  1.1599405E+07  1.0904706E+07
  1.2394428E+07  1.0835654E+07  1.1024977E+07  1.2086228E+07  1.1655171E+07
  1.0399635E+07  1.1334224E+07  1.0961650E+07  1.2146860E+07  1.1672573E+07
  1.0887228E+07  1.1629060E+07  1.2396153E+07  1.2442133E+07  1.1560858E+07
  1.1973160E+07  1.0705758E+07  1.1689320E+07  1.1239934E+07  1.1700483E+07
  1.1672692E+07  1.1133517E+07  1.1533970E+07  1.0816091E+07  1.1134899E+07
  1.2456295E+07  1.0976670E+07  1.0773800E+07  1.1703610E+07  1.1954007E+07
  1.1133690E+07  1.1338545E+07  1.0772741E+07  1.1113333E+07  1.0862891E+07
  1.1679779E+07  1.0614963E+07  1.1957064E+07  1.1505672E+07  1.1056217E+07
  1.1895615E+07  1.2334676E+07  1.1046766E+07  1.1183669E+07  1.0638757E+07
  1.1925099E+07  1.1337535E+07  1.0954622E+07  1.1467736E+07  1.1699425E+07
  1.1133401E+07  1.0517948E+07  1.1451166E+07  1.1243823E+07  1.1532588E+07
  1.1108745E+07  1.1022831E+07  1.0779214E+07  1.1519274E+07  1.1699934E+07
  1.1027750E+07  1.1542072E+07  1.1336536E+07  1.1346176E+07  1.0854091E+07
  1.1323815E+07  1.2169421E+07  1.2233911E+07  1.2416194E+07  1.0775090E+07
  1.1482929E+07  1.1508689E+07  1.0606490E+07  1.1722725E+07  1.1875236E+07
  1.1391010E+07  1.1022712E+07  1.2711515E+07  1.0660266E+07  1.1380260E+07
  1.1075596E+07  1.1825534E+07  1.1670295E+07  1.1090565E+07  1.1858536E+07
  1.0911786E+07  1.0953326E+07  1.1207062E+07  1.1736253E+07  1.1716686E+07
  1.2388478E+07  1.1383331E+07  1.0331842E+07  1.1362004E+07  1.1912553E+07
  1.1165748E+07  1.1688535E+07  1.1506188E+07  1.0889834E+07  1.1935842E+07
  1.1841411E+07  1.1563763E+07  1.1278803E+07  1.1715345E+07  1.0980977E+07
  1.1996557E+07  1.0406738E+07  1.1414889E+07  1.1160967E+07  1.2178557E+07
  1.1174092E+07  1.1350385E+07  1.1986174E+07  1.2021642E+07  1.0693960E+07
  1.1247621E+07  1.1573446E+07  1.0772420E+07  1.1855026E+07  1.0894282E+07
  1.1588588E+07  1.1525028E+07  1.1154631E+07  1.1279088E+07  1.1077544E+07
  1.1180103E+07  1.1071854E+07  1.1510130E+07  1.1238030E+07  1.1373425E+07
  1.0866255E+07  1.1213814E+07  1.1795273E+07  1.1470273E+07  1.1300373E+07
  1.1211632E+07  1.1793891E+07  1.2089323E+07  1.2225023E+07  1.1802411E+07
  1.1672819E+07  1.1866283E+07  1.1748475E+07  1.1250912E+07  1.0915768E+07
  1.2224118E+07  1.0981849E+07  1.0961757E+07  1.1803276E+07  1.1544013E+07
  1.1165874E+07  1.1607840E+07  1.1507173E+07  1.0920489E+07  1.1579749E+07
  1.0961149E+07  1.1033630E+07  1.1663662E+07  1.0752671E+07  1.0767911E+07
  1.1651655E+07  1.1677971E+07  1.1723641E+07  1.1046528E+07  1.1165639E+07
  1.1515560E+07  1.1549328E+07  1.1546111E+07  1.1263272E+07  1.1299525E+07
  1.2110223E+07  1.1418110E+07  1.1754406E+07  1.1652865E+07  1.1627012E+07
  1.1955106E+07  1.1590601E+07  1.1599930E+07  1.1783387E+07  1.1209250E+07
  1.1740565E+07  1.1389828E+07  1.1811826E+07  1.0517867E+07  1.1959878E+07
  1.2437503E+07  1.1621974E+07  1.0770144E+07  1.0677984E+07  1.1563316E+07
  1.1518191E+07  1.1607810E+07  1.0951702E+07  1.1069982E+07  1.1898817E+07
  1.0784291E+07  1.1617341E+07  1.1836352E+07  1.2178372E+07  1.1385781E+07
  1.0913261E+07  1.1185451E+07  1.1652328E+07  1.1112519E+07  1.1027693E+07
